CASE015,106,21,0.0,0.3898015745501285,0.4308681672025723,0.7419866645244215,13,-1,-1,1,0,0
CASE015,106,22,0.33245712231209806,0.14462284196005382,1.0,0.4068336388752209,15,-1,-1,4,0,0
CASE015,106,23,0.0,0.048489685843107325,0.10932475884244372,0.23615035422357003,13,-1,-1,2,0,0
CASE015,386,24,0.0,0.0834987218704812,0.270096463022508,0.39198201235891306,6,9,-1,1,1,1
CASE015,386,25,0.34592999522709,0.11633277245842706,1.0,0.44795230973349137,7,15,-1,4,1,1
CASE015,386,26,0.863117966237942,0.5035025393135443,1.0,0.7065873722184287,6,9,-1,7,1,1
CASE015,281,27,0.0,0.14989190971943284,0.5,0.5663443518788159,7,15,-1,1,1,1
CASE015,281,28,0.5787781350482315,0.15868273737497993,1.0,0.4260349224649542,13,-1,-1,4,1,1
CASE015,281,29,0.6720257234726688,0.6114716909844955,1.0,0.9456619223469633,6,9,-1,7,1,1
CASE015,141,30,0.0,0.7583547557840616,0.4598070739549839,1.0,6,9,-1,1,18,1
CASE015,141,31,0.5316494270152984,0.7172236503856041,0.7101060186551698,1.0,10,13,-1,5,18,1
CASE015,141,32,0.37138263665594856,0.3993644027906089,1.0,0.6795700583176011,2,4,-1,4,18,1
CASE015,601,33,0.0,0.21274517618292094,0.24115755627009644,0.47752666718549164,4,6,10,1,2,1
CASE015,601,34,0.3775874196141479,0.1281812025526189,1.0,0.6063303028096882,1,4,10,4,2,1
CASE015,601,35,0.710384847266881,0.4366644930410508,1.0,0.8145565238893798,6,9,-1,7,2,1
CASE015,701,36,0.0,0.6658098078632109,0.6864951768488746,1.0,6,10,-1,1,3,1
CASE015,701,37,0.5337620578778135,0.4832905276575554,1.0,1.0,10,-1,-1,4,3,1
CASE015,421,38,0.35691318327974275,0.11662971084712404,1.0,0.4508199422095919,1,7,-1,4,1,1
CASE015,421,39,0.08176748392282958,0.0,0.3197096061093247,0.12853470437017994,6,9,-1,1,1,1
CASE015,421,40,0.8325713424437298,0.6860218195191998,1.0,0.9045308169485058,6,9,-1,7,1,1
CASE015,491,41,0.4823151125401929,0.4545845875090376,1.0,0.7810627366092947,4,-1,-1,4,2,1
CASE015,491,42,0.0,0.1050449557659865,0.5080385852090032,0.5035025393135443,11,15,-1,1,2,1
CASE015,876,43,0.0,0.0,0.6205787781350482,0.3110539845758355,6,10,-1,1,2,1
CASE015,876,44,0.3927384158806019,0.3897188083678101,1.0,0.8884334613241083,11,15,-1,4,2,1
CASE015,771,45,0.3633440514469453,0.7994858219568404,0.7057877813504823,1.0,6,10,-1,1,3,1
CASE015,771,46,0.5916398713826366,0.522579202921654,1.0,1.0,10,15,-1,4,3,1
CASE015,456,47,0.0,0.2402361793812259,0.5884244372990353,0.7183852796382953,15,-1,-1,1,1,1
CASE015,456,48,0.6254019292604501,0.3415488118071176,1.0,0.6037596087222847,6,10,-1,4,1,1
CASE015,901,49,0.486744429904165,0.4143705784814829,1.0,0.8256816324660587,15,-1,-1,4,2,1
CASE015,901,50,0.463306243013339,0.8334330188584511,0.5388689439779693,1.0,10,14,-1,5,2,1
CASE015,901,51,0.34543307877813506,0.0,0.6010600884244373,0.18766066838046272,6,15,-1,1,2,1
CASE015,911,52,0.491164179860204,0.3176488410537837,1.0,0.6698339310280766,10,-1,-1,4,2,1
CASE015,911,53,0.8245327572347266,0.5934768323726702,1.0,0.8556876292878374,6,9,-1,7,2,1
CASE015,911,54,0.2441469051446945,0.7862788889279402,0.34704079581993563,1.0,14,-1,-1,5,2,1
CASE015,911,55,0.0,0.4109575521670148,0.17524115755627007,0.7091580663058322,6,9,-1,1,2,1
CASE015,631,56,0.0,0.14251304959883113,0.6511254019292604,0.7800451832749237,6,9,-1,1,2,1
CASE015,631,57,0.4790996784565916,0.6426735218508998,1.0,1.0,15,-1,-1,4,2,1
CASE015,1016,58,0.0,0.18705894646730395,0.4533762057877813,0.8040255274441677,6,9,-1,1,2,1
CASE015,1016,59,0.5718252298532958,0.36744121169063304,1.0,0.7299090780145405,15,-1,-1,4,2,1
CASE015,1016,60,0.6525070337620578,0.6988752899562178,0.930642081993569,1.0,6,9,-1,7,2,1
CASE015,596,61,0.0,0.15169629094533257,0.22186495176848875,0.4601795814337645,6,9,-1,1,2,1
CASE015,596,62,0.33917628837168406,0.12600633479022735,1.0,0.7892454093403559,1,2,4,4,2,1
CASE015,666,63,0.0,0.5347043701799485,0.5787781350482315,1.0,10,-1,-1,1,2,1
CASE015,666,64,0.5627009646302251,0.5138102239692119,1.0,1.0,11,15,-1,4,2,1
CASE015,1156,65,0.6248983401577572,0.4342403460897333,1.0,0.7195873897915328,6,13,-1,7,4,1
CASE015,751,66,0.0,0.49030435361102187,0.37620578778135044,0.9247516543822301,6,9,-1,1,3,1
CASE015,751,67,0.4437299035369775,0.5415807101291371,1.0,1.0,11,15,-1,4,3,1
CASE015,316,68,0.0,0.2674719803131025,0.5032154340836013,0.6967778929095035,13,-1,-1,1,1,1
CASE015,316,69,0.4035369774919614,0.1281812025526189,1.0,0.7245822308302539,13,-1,-1,4,1,1
CASE015,841,70,0.0,0.0,0.6366559485530546,0.20308483290488433,6,13,-1,4,2,1
CASE015,841,71,0.5898060691318328,0.9408740359897172,0.7955938504823151,1.0,10,-1,-1,4,2,1
CASE015,526,72,0.0,0.36862041404743734,0.30546623794212213,0.6745330104484657,6,9,-1,1,2,1
CASE015,526,73,0.6430868167202572,0.40267559924285024,0.9758842443729904,0.7548606892171432,6,9,-1,7,2,1
CASE015,526,74,0.515556016535621,0.5784061696658097,1.0,1.0,13,-1,-1,4,2,1
CASE015,561,75,0.0,0.20414894712001927,0.5048231511254019,0.5100615435210476,6,9,-1,1,2,1
CASE015,561,76,0.4993080556201015,0.6123145723710636,1.0,1.0,15,-1,-1,4,2,1
CASE015,561,77,0.5158510852090032,0.845404852938223,0.6219604099678456,1.0,6,10,-1,5,2,1
CASE015,561,78,0.7797427652733119,0.30041770640866,1.0,0.6011889146348811,6,9,-1,7,2,1
CASE015,946,79,0.0,0.5885146270987307,0.17363344051446944,0.855866812188705,6,10,-1,1,2,1
CASE015,946,80,0.310415826043132,0.5167095115681234,1.0,1.0,15,-1,-1,4,2,1
CASE015,946,81,0.23289288585209,0.6011889146348811,0.3856260048231511,1.0,15,-1,-1,5,2,1
CASE015,1051,82,0.0,0.5394303584160106,0.4035369774919614,0.8890447543029001,6,9,-1,1,2,1
CASE015,1051,83,0.26688102893890675,0.34704370179948585,1.0,1.0,15,-1,-1,6,2,1
CASE015,1051,84,0.4662379421221865,0.0,1.0,0.3264781491002571,6,10,-1,4,2,1
CASE015,1086,85,0.0,0.3316944122314453,0.4421221864951768,0.7995607361389002,13,-1,-1,1,2,1
CASE015,1086,86,0.4133282627706742,0.8611825192802057,0.8377655618060441,1.0,6,10,-1,4,2,1
CASE015,1086,87,0.6364298633440514,0.06905523854233611,0.9660118569131833,0.4186696344292256,6,10,-1,7,2,1
CASE015,1121,88,0.3930709691676296,0.5587865834370983,0.9011095543766328,1.0,6,13,-1,7,0,0
CASE015,1121,89,0.5691318327974276,0.27327832219533255,1.0,0.6267476367705279,7,15,-1,4,0,0
CASE015,736,90,0.0,0.20863283157348633,0.3688365459442139,0.5108681488037109,6,10,-1,1,3,1
CASE015,736,91,0.4184083601286173,0.42180804176624753,1.0,0.8871036715862989,10,-1,-1,4,3,1
CASE015,806,92,0.39938403555817925,0.781491002570694,0.6694804985806873,1.0,6,10,-1,2,3,1
CASE015,806,93,0.4503086004226537,0.6026315566506668,1.0,1.0,9,-1,-1,4,3,1
CASE015,981,94,0.0,0.09797048691305832,0.38745980707395494,0.46815043549917656,15,-1,-1,1,2,1
CASE015,981,95,0.5123814524561646,0.4075224810210475,1.0,0.7802731236945694,15,-1,-1,4,2,1
CASE015,981,96,0.7797427652733119,0.6834511254317962,1.0,1.0,6,9,-1,7,2,1
CASE015,1351,97,0.0,0.0,0.4083601286173633,0.32904884318766064,6,13,-1,1,0,0
CASE015,1351,98,0.0,0.48503838468026994,0.45016077170418,0.9477633204129177,15,-1,-1,2,0,0
CASE015,1351,99,0.822925040192926,0.44694726939066515,1.0,0.6217544673341099,13,-1,-1,4,0,0
CASE015,1191,100,0.7005289451868971,0.35209596923200515,1.0,0.6040239897975579,13,-1,-1,4,0,0
CASE015,1296,101,0.6189710610932476,0.20079954485660345,1.0,0.45529825950955977,13,-1,-1,4,0,0
CASE015,1331,102,0.0,0.0,0.1720257234726688,0.17480719794344474,6,8,9,1,4,1
CASE015,1331,103,0.0,0.23544531187238912,0.4180064308681672,0.5644941550600499,11,15,-1,2,4,1
CASE015,1331,104,0.5816646465534566,0.460977823997831,1.0,0.7951680553602989,6,9,-1,7,4,1
CASE015,1331,105,0.4517684887459807,0.24386243648578085,1.0,0.4932197629639299,13,-1,-1,4,4,1
CASE015,1436,106,0.5156703838581441,0.7197943444730077,0.7921977150478547,1.0,13,-1,-1,5,0,0
CASE015,1436,107,0.4762572260914891,0.30737210545870824,1.0,0.610714007772333,15,-1,-1,4,0,0
CASE015,1436,108,0.7007385450160771,0.0870500971541613,1.0,0.22843827196135927,10,15,-1,7,0,0
CASE015,1506,109,0.4581993569131833,0.5091050645686054,1.0,0.8227297432318444,1,4,10,4,3,1
CASE015,1506,110,0.33096362540192925,0.0,0.4644041398713826,0.14652956298200512,6,9,-1,1,3,1
CASE015,1506,111,0.14929159967845657,0.9434447300771208,0.2409314710610932,1.0,13,-1,-1,5,3,1
CASE015,1506,112,0.7795166800643086,0.17445369612588368,1.0,0.29013493005904567,6,9,-1,7,3,1
CASE015,1576,113,0.5996784565916398,0.43143578850518155,1.0,0.6833638090707342,15,-1,-1,4,0,0
CASE015,1576,114,0.0,0.048489685843107325,0.31993569131832794,0.261857295097606,13,15,-1,1,0,0
CASE015,1646,115,0.0,0.4274263749698746,0.4147909967845659,0.8824392284403116,13,-1,-1,1,0,0
CASE015,1646,116,0.0,0.1360895308859857,0.3520900321543408,0.326320893353852,6,9,-1,2,0,0
CASE015,1646,117,0.5627009646302251,0.025353439056474934,1.0,0.5883354441978631,15,-1,-1,4,0,0
CASE015,1201,118,0.0,0.0,0.4598070739549839,0.20051413881748073,15,-1,-1,1,0,0
CASE015,1201,119,0.0,0.1889758269400707,0.4421221864951768,0.5000298115159062,13,-1,-1,2,0,0
CASE015,1226,120,0.04019292604501608,0.265896990856965,0.2234726688102894,0.42528002427598816,6,13,-1,1,0,0
CASE015,1226,121,0.5170605036990052,0.0,0.9036619517580873,0.30077377319335935,13,-1,-1,4,0,0
CASE015,1226,122,0.3215434083601286,0.0999035675911793,1.0,1.0,15,-1,-1,7,0,0
CASE015,1261,123,0.05466237942122186,0.4422797274160508,0.19292604501607716,0.6530766425831459,15,-1,-1,2,0,0
CASE015,1261,124,0.255400924437299,0.0,0.530320538585209,0.08483290488431877,13,-1,-1,4,0,0
CASE015,1681,125,0.1311914621825387,0.6298200514138818,0.41575737858125245,1.0,10,-1,-1,1,2,2
CASE015,1681,126,0.0,0.4938045393838367,0.2845659163987138,0.7637274185612146,6,9,-1,2,2,2
CASE015,1681,127,0.4260450160771704,0.0,1.0,0.665809768637532,15,-1,-1,4,2,2
CASE015,1366,128,0.0,0.20089596157515263,0.4710610932475884,0.4502532880533018,13,-1,-1,1,0,0
CASE015,1366,129,0.0,0.438759458095678,0.2009646302250804,0.6649805377871948,13,-1,-1,2,0,0
CASE015,1366,130,0.3707504027142785,0.06289821909142031,1.0,0.35081595688062334,13,-1,-1,4,0,0
CASE015,1471,131,0.0,0.0,0.590032154340836,0.47814910025706936,6,9,-1,1,3,1
CASE015,1471,132,0.5160771704180064,0.7557840616966581,1.0,1.0,6,10,-1,4,3,1
CASE015,1471,133,0.13964529742765272,0.8740359897172236,0.22324658360128616,1.0,6,10,-1,5,3,1
CASE015,1471,134,0.7312851688102894,0.15645883751405848,1.0,0.3209832591078888,6,9,-1,7,3,1
CASE015,1501,135,0.4887459807073955,0.6234287762090296,1.0,0.9139172080856361,4,10,-1,4,3,1
CASE015,1501,136,0.2441469051446945,0.0,0.480481310289389,0.2467866323907455,6,9,-1,1,3,1
CASE015,1501,137,0.7524115755627009,0.16417091977626927,1.0,0.3364074236323104,6,9,-1,7,3,1
CASE015,1891,138,0.0,0.5681232756391589,0.31672025723472663,1.0,6,9,-1,1,2,2
CASE015,1891,139,0.4485530546623794,0.11094936184527635,1.0,0.6302295675008033,1,4,-1,4,2,2
CASE015,2016,140,0.144334210460209,0.3933161953727506,0.6073567184987942,1.0,11,-1,-1,1,3,2
CASE015,2016,141,0.6768488745980707,0.0844794030667577,1.0,0.43923518712845433,4,10,-1,4,3,2
CASE015,2016,142,0.0,0.806844441627169,0.06109324758842444,0.9508033105217706,6,9,-1,2,3,2
CASE015,1541,143,0.4887459807073955,0.32995511327120824,1.0,0.607590074710797,6,10,-1,4,3,1
CASE015,1541,144,0.0,0.0,0.472668810289389,0.3213367609254499,6,9,-1,1,3,1
CASE015,2086,145,0.5431822749196141,0.03563621540608933,1.0,0.37753852903076796,10,-1,-1,4,3,2
CASE015,2156,146,0.0,0.6527728789263335,0.32636655948553056,1.0,6,9,-1,1,3,2
CASE015,2156,147,0.3481952630438605,0.02878007668149502,1.0,0.470939459714914,15,-1,-1,4,3,2
CASE015,2226,148,0.0,0.44540734769139617,0.5064308681672025,0.9107029775114475,6,9,-1,1,4,2
CASE015,2226,149,0.0,0.09094383416261648,0.32797427652733113,0.2965993611549044,15,-1,-1,2,4,2
CASE015,2226,150,0.5666726655132134,0.0,0.9084231442577202,0.23340850830078125,13,-1,-1,4,4,2
CASE015,2226,151,0.26826266077170413,0.0,0.7682626607717042,0.05141388174807198,6,8,15,7,4,2
CASE015,1651,152,0.0,0.5202809311736825,0.35691318327974275,0.857041856623554,13,-1,-1,1,0,0
CASE015,1651,153,0.0,0.2993733619356523,0.26045016077170413,0.5358772179767834,6,9,-1,2,0,0
CASE015,1651,154,0.4340836012861736,0.0,1.0,0.6529562982005142,2,13,-1,4,0,0
CASE015,1651,155,0.4533762057877813,0.6140423850718991,1.0,0.8685410997248553,10,-1,-1,7,0,0
CASE015,1786,156,0.4935691318327974,0.1718830020384801,1.0,0.6474614082081459,6,10,-1,4,2,2
CASE015,1801,157,0.35169654183832394,0.0,1.0,0.4473007712082262,1,4,10,4,2,2
CASE015,1801,158,0.0,0.21815549561174485,0.17363344051446944,0.5343508683623875,6,9,-1,2,2,2
CASE015,1801,159,0.0,0.41866963442922556,0.24919614147909966,0.7271529249176574,6,9,-1,1,2,2
CASE015,1821,160,0.2797427652733119,0.0,1.0,0.7352185089974292,15,-1,-1,4,2,2
CASE015,1821,161,0.0,0.5626285033238271,0.3022508038585209,0.9405205341721562,6,10,-1,1,2,2
CASE015,1821,162,0.0,0.3621143645063464,0.22508038585209,0.6705976549947782,6,9,-1,2,2,2
CASE015,1856,163,0.3633440514469453,0.030038985617669503,1.0,0.7009901424300088,11,15,-1,4,2,2
CASE015,1856,164,0.0,0.5475578406169666,0.26045016077170413,1.0,6,13,-1,1,2,2
CASE015,2051,165,0.4163987138263665,0.13852218980960795,1.0,0.6141005959792737,4,11,15,4,3,2
CASE015,2051,166,0.11552954180064308,0.6140423850718991,0.3341790594855305,1.0,6,10,-1,5,3,2
CASE015,1611,167,0.0,0.16728967504820053,0.4131832797427653,0.5400403177217225,6,13,-1,1,0,0
CASE015,1611,168,0.5948553054662379,0.4795235680430591,1.0,0.7520171413078407,15,-1,-1,4,0,0
CASE015,2296,169,0.0,0.611580738371626,0.22508038585209,0.8506552885001607,13,-1,-1,1,0,0
CASE015,2296,170,0.0,0.16501011394902798,0.38263665594855306,0.49148826304928506,15,-1,-1,2,0,0
CASE015,2296,171,0.5868167202572347,0.0,1.0,0.32904884318766064,15,-1,-1,4,0,0
CASE015,2166,172,0.6547487258911133,0.6053172302246094,1.0,0.9327888488769531,11,15,-1,4,3,2
CASE015,2166,173,0.3945790767669678,0.8913954162597656,0.5104899883270264,1.0,13,-1,-1,5,3,2
CASE015,1716,174,0.2586163585209003,0.4983611511387371,0.37276426848874594,0.6063303028096882,13,-1,-1,1,2,2
CASE015,1716,175,0.6366559485530546,0.5035025393135443,1.0,0.768284030316115,13,-1,-1,4,2,2
CASE015,1401,176,0.0,0.0539350730287998,0.4067524115755627,0.44982196248895406,13,-1,-1,1,0,0
CASE015,1401,177,0.0,0.42930591259640105,0.7717041800643086,1.0,13,-1,-1,2,0,0
CASE015,1401,178,0.6993569131832797,0.3975312299164524,1.0,0.6623127209190232,13,-1,-1,4,0,0
CASE015,2261,179,0.07395498392282958,0.36603167614777476,0.3118971061093247,0.6179596967133274,6,8,9,1,4,2
CASE015,2261,180,0.04180064308681672,0.12405948589883917,0.2540192926045016,0.3502805655903559,2,15,-1,2,4,2
CASE015,2261,181,0.3695488344051447,0.0,1.0,0.4318766066838046,8,13,-1,4,4,2
CASE015,1926,182,0.11713725884244372,0.6195372750642673,0.435465233118971,1.0,6,10,-1,1,2,2
CASE015,1926,183,0.4485530546623794,0.0,1.0,0.47814910025706936,4,10,15,4,2,2
CASE015,1961,184,0.6848874598070739,0.261857295097606,1.0,0.5883354441978631,6,10,-1,4,2,2
CASE015,1961,185,0.0,0.35989717223650386,0.6061093247588424,1.0,15,-1,-1,1,2,2
CASE015,1996,186,0.030442191856850383,0.29562982005141386,0.6333360825320915,1.0,6,10,-1,1,2,2
CASE015,1996,187,0.477491961414791,0.11055416313112548,1.0,0.6812482505347245,10,11,-1,4,2,2
CASE015,2191,188,0.23873429298400878,0.8519193267822266,0.49823651313781736,1.0,10,-1,-1,1,3,2
CASE015,2191,189,0.5852090032154341,0.22031337865520567,1.0,0.5467915277554627,10,15,-1,4,3,2
CASE015,2191,190,0.5576634545034918,0.44177375538490116,1.0,1.0,15,-1,-1,5,3,2
CASE015,1751,191,0.2276640275666951,0.5593905804396289,0.462390715669589,0.6982080611594231,1,6,9,1,2,2
CASE015,1751,192,0.3858520900321543,0.0,1.0,0.5578406169665809,13,-1,-1,4,2,2
CASE015,2401,193,0.5812182741116751,0.08963242106109495,1.0,0.43376197571696534,13,-1,-1,4,0,0
CASE015,2401,194,0.0,0.3107331227672108,0.5434083601286173,0.6963372358777506,6,10,-1,1,0,0
CASE015,2401,195,0.3493258758793477,0.9190283400809716,0.5036667118922095,0.9987198567904833,6,9,-1,2,0,0
CASE015,2471,196,0.5434083601286173,0.17153381504558965,1.0,0.4671636350970035,13,-1,-1,4,5,3
CASE015,2471,197,0.0,0.21558480152434126,0.4646302250803858,0.6577441845577603,15,-1,-1,1,5,3
CASE015,2506,198,0.0,0.31285350181756105,0.5980707395498392,0.8732648128715457,6,9,-1,1,5,3
CASE015,2506,199,0.3810289389067524,0.042973417855780044,1.0,0.39772920191747674,1,2,4,4,5,3
CASE015,2821,200,0.0,0.7583547557840616,0.8987138263665594,1.0,6,9,-1,2,5,3
CASE015,2821,201,0.5948553054662379,0.13635744227235297,1.0,0.3908561569253093,15,-1,-1,4,5,3
CASE015,2821,202,0.0,0.0,0.5803858520900321,0.7917737789203084,6,9,-1,1,5,3
CASE015,2576,203,0.0,0.26169031138285265,0.5916398713826366,0.5650322136964774,6,10,-1,1,5,3
CASE015,2576,204,0.5836012861736334,0.17136565456047154,1.0,0.4747075568740962,7,11,15,4,5,3
CASE015,2466,205,0.0,0.4677381896972656,0.4372990353697749,0.843059526458191,6,9,-1,1,5,3
CASE015,2466,206,0.4872185707092285,0.2694542694091797,1.0,0.5430956268310547,13,-1,-1,4,5,3
CASE015,2466,207,0.36151024919614144,0.9100257069408739,0.5206742363344051,1.0,6,13,-1,2,5,3
CASE015,2436,208,0.0,0.11798939055219713,0.5627009646302251,0.580714326284845,7,11,-1,1,5,3
CASE015,2436,209,0.5819935691318328,0.20809010797417254,1.0,0.4960078457633756,13,-1,-1,4,5,3
CASE015,2436,210,0.37276426848874594,0.922879177377892,0.502989348874598,1.0,6,9,-1,2,5,3
CASE015,2681,211,0.0,0.10238196365631025,0.6270096463022508,1.0,6,9,-1,1,5,3
CASE015,2681,212,0.5932475884244373,0.40606234435250643,1.0,0.6245713417818124,15,-1,-1,4,5,3
CASE015,3031,213,0.0,0.4212403285166292,0.34244372990353694,0.6551734904703567,13,-1,-1,1,5,3
CASE015,3031,214,0.4145649115755627,0.15902953160146208,1.0,0.5214973979253695,15,-1,-1,4,5,3
CASE015,3031,215,0.6621533360128617,0.948586118251928,0.8791951366559484,1.0,11,15,-1,5,5,3
CASE015,2766,216,0.0,0.6709511568123393,0.7090032154340836,1.0,6,9,-1,2,0,0
CASE015,2766,217,0.0,0.34040875667777953,0.4967845659163987,1.0,15,-1,-1,1,0,0
CASE015,2766,218,0.540192926045016,0.0978354329008676,1.0,0.3754703943404563,15,-1,-1,4,0,0
CASE015,2616,219,0.0,0.47333148083527476,0.5048231511254019,0.8409407353339894,7,13,-1,1,5,3
CASE015,2616,220,0.8464411401288686,0.5114667642392352,1.0,0.6965567385322943,15,-1,-1,5,5,3
CASE015,2616,221,0.24093147106109325,0.07676732080454692,1.0,0.5086439274883515,15,-1,-1,4,5,3
CASE015,2916,222,0.27530996439157956,0.08085989277896047,1.0,0.5538676048612227,15,-1,-1,4,0,0
CASE015,2916,223,0.0,0.5035025393135443,0.45016077170418,1.0,6,9,-1,1,0,0
CASE015,2916,224,0.0,0.0,0.2282958199356913,0.22879177377892032,13,-1,-1,2,0,0
CASE015,2611,225,0.0,0.44708502997469474,0.4533762057877813,0.765851096812741,10,-1,-1,1,5,3
CASE015,2611,226,0.3858520900321543,0.1101863439407937,1.0,0.4675128220898939,15,-1,-1,4,5,3
CASE015,2961,227,0.0,0.8014963341249599,0.4244372990353698,1.0,6,9,-1,1,0,0
CASE015,2961,228,0.4238142890562198,0.051444752357306396,1.0,0.46789719451668943,1,4,10,4,0,0
CASE015,3101,229,0.0,0.28484840687258994,0.4742765273311897,0.5522005919625642,6,9,-1,1,5,3
CASE015,3101,230,0.5096463022508038,0.07554646077683162,1.0,0.4740040443243894,1,2,4,4,5,3
CASE015,3101,231,0.5994523713826366,0.7502891717042899,1.0,0.935379145997349,10,-1,-1,5,5,3
CASE015,2751,232,0.0,0.32390745501285345,0.5948553054662379,1.0,6,9,-1,1,0,0
CASE015,2751,233,0.4726201391680064,0.3895148348379258,1.0,0.6594377140153037,7,15,-1,4,0,0
CASE015,2751,234,0.5238896704180064,0.665456266819971,1.0,1.0,10,-1,-1,5,0,0
CASE015,2786,235,0.0,0.6812339331619538,0.6961414790996784,1.0,6,9,-1,2,0,0
CASE015,2786,236,0.0,0.0,0.6254019292604501,0.9383033419023136,2,15,-1,2,0,0
CASE015,2786,237,0.5112540192926045,0.04282651768858451,1.0,0.3975823017502812,13,-1,-1,4,0,0
CASE015,3216,238,0.0,0.0,0.5852090032154341,0.5269922879177378,15,-1,-1,1,5,3
CASE015,3216,239,0.6366559485530546,0.3698264467685572,1.0,0.6397493259459351,15,-1,-1,4,5,3
CASE015,2856,240,0.5787781350482315,0.08962079124156491,1.0,0.5163560097505623,1,4,10,4,5,3
CASE015,2856,241,0.0,0.0,0.7845659163987138,1.0,6,13,-1,1,5,3
CASE015,2891,242,0.0,0.6401028277634961,0.32636655948553056,1.0,6,9,-1,2,0,0
CASE015,2891,243,0.0,0.19501493400044181,0.4839228295819935,0.5806190471109817,13,-1,-1,1,0,0
CASE015,2891,244,0.8183279742765273,0.8145565238893798,1.0,1.0,14,-1,-1,5,0,0
CASE015,2891,245,0.7055616961414791,0.4135282462544183,1.0,0.6294665495963206,13,-1,-1,4,0,0
CASE015,2646,246,0.0,0.0,0.5209003215434083,0.4370179948586118,11,15,-1,1,5,3
CASE015,2646,247,0.7411575562700964,0.42381102260403275,1.0,0.6705976549947782,15,-1,-1,4,5,3
CASE015,2926,248,0.0,0.0,0.18971061093247588,0.11311053984575835,13,-1,-1,2,0,0
CASE015,2926,249,0.3710385534157707,0.0,1.0,0.3393316195372751,1,4,15,4,0,0
CASE015,2926,250,0.0,0.5549164210616163,0.4517684887459807,1.0,6,9,-1,1,0,0
CASE015,3066,251,0.12522593801811194,0.6145821696381949,0.5335860666354753,0.8793636606407655,6,9,-1,1,5,3
CASE015,3066,252,0.3729903536977492,0.13428809158599775,1.0,0.5764474746194168,1,4,10,4,5,3
CASE015,3311,253,0.0,0.3922180332683965,0.4421221864951768,0.7238375705434608,15,-1,-1,1,0,0
CASE015,3311,254,0.3520900321543408,0.0,1.0,0.47814910025706936,15,-1,-1,4,0,0
CASE015,3136,255,0.0,0.29557137378996623,0.6109324758842443,0.7197358982115601,6,10,-1,1,5,3
CASE015,3136,256,0.6736334405144694,0.3055590945834672,1.0,0.6423200200333387,15,-1,-1,4,5,3
CASE015,3416,257,0.1544294939930416,0.7172235327085675,0.4615034489769644,1.0,13,-1,-1,1,5,3
CASE015,3416,258,0.5064308681672025,0.5171052594417778,1.0,0.8101643854057881,15,-1,-1,4,5,3
CASE015,2541,259,0.0,0.22826183485800933,0.5048231511254019,0.5907297011819168,13,-1,-1,1,5,3
CASE015,2541,260,0.5756000874510148,0.2813125257320453,1.0,0.558947487171634,10,-1,-1,4,5,3
CASE015,3516,261,0.0,0.3530617838960074,0.45016077170418,0.8517764368523055,6,9,-1,1,5,3
CASE015,3516,262,0.4531501205787781,0.07162593262973972,1.0,0.3595436704189428,15,-1,-1,4,5,3
CASE015,3206,263,0.15273311897106107,0.7198508294505142,0.4903536977491961,0.964066767753856,6,9,-1,2,5,3
CASE015,3206,264,0.0,0.1230398143778117,0.540192926045016,0.441805881215858,15,-1,-1,1,5,3
CASE015,3206,265,0.6446945337620578,0.23100896604876284,1.0,0.5549164210616163,13,-1,-1,4,5,3
